order_id,customer_id,location_id,order_date,order_time,order_timestamp,order_type,order_status,payment_method,subtotal_amount,discount_amount,tax_amount,tip_amount,delivery_fee,total_amount,promotion_id,table_number
ORD-050124,CUST-10040,LOC-001,2025-05-17,19:49:47,2025-05-17 19:49:47,DELIVERY,COMPLETED,DEBIT_CARD,62.5,6.5,4.62,14.0,4.99,79.61,PROMO-006,
ORD-050125,CUST-14972,LOC-012,2025-06-03,13:20:34,2025-06-03 13:20:34,DELIVERY,COMPLETED,CREDIT_CARD,223.23,6.5,17.88,43.35,4.99,282.95,PROMO-006,
ORD-050126,,LOC-014,2025-06-18,12:46:39,2025-06-18 12:46:39,TAKEOUT,CANCELLED,MOBILE_PAY,167.4,0.0,13.81,0.0,0.0,181.21,,
ORD-050127,CUST-15442,LOC-013,2025-05-31,18:09:43,2025-05-31 18:09:43,TAKEOUT,COMPLETED,CREDIT_CARD,74.24,0.0,6.12,0.0,0.0,80.36,,
ORD-050128,CUST-28702,LOC-012,2025-11-15,19:38:39,2025-11-15 19:38:39,DINE_IN,COMPLETED,CREDIT_CARD,248.18,0.0,20.47,44.67,0.0,313.32,,7.0
ORD-050129,CUST-46049,LOC-006,2025-12-15,12:57:22,2025-12-15 12:57:22,DRIVE_THRU,COMPLETED,CREDIT_CARD,281.99,0.0,23.26,0.0,0.0,305.25,,
ORD-050130,CUST-40504,LOC-002,2025-08-03,22:54:17,2025-08-03 22:54:17,DRIVE_THRU,COMPLETED,CREDIT_CARD,150.97,15.0,11.22,0.0,0.0,147.19,PROMO-012,
ORD-050131,CUST-39190,LOC-014,2025-08-14,14:28:03,2025-08-14 14:28:03,DINE_IN,COMPLETED,CREDIT_CARD,581.9,12.0,47.02,142.47,0.0,759.39,PROMO-008,26.0
ORD-050132,CUST-48534,LOC-004,2025-02-04,09:39:35,2025-02-04 09:39:35,DINE_IN,COMPLETED,MOBILE_PAY,363.42,0.0,29.98,54.51,0.0,447.91,,25.0
ORD-050133,CUST-00425,LOC-008,2025-10-01,12:54:14,2025-10-01 12:54:14,DELIVERY,COMPLETED,CREDIT_CARD,421.49,20.0,33.12,60.22,4.99,499.82,PROMO-004,
ORD-050134,CUST-08580,LOC-019,2025-08-15,14:33:39,2025-08-15 14:33:39,DRIVE_THRU,COMPLETED,CREDIT_CARD,219.94,0.0,18.15,0.0,0.0,238.09,,
ORD-050135,CUST-35347,LOC-005,2025-01-25,19:15:11,2025-01-25 19:15:11,DINE_IN,COMPLETED,DEBIT_CARD,96.22,14.43,6.75,8.18,0.0,96.72,PROMO-011,
ORD-050136,CUST-17105,LOC-013,2025-04-01,18:44:04,2025-04-01 18:44:04,DELIVERY,COMPLETED,CREDIT_CARD,202.48,12.0,15.71,34.29,4.99,245.47,PROMO-008,
ORD-050137,CUST-46159,LOC-006,2025-04-02,11:16:01,2025-04-02 11:16:01,DELIVERY,COMPLETED,CREDIT_CARD,199.98,0.0,16.5,30.0,4.99,251.47,,
ORD-050138,CUST-31434,LOC-011,2025-03-21,13:34:32,2025-03-21 13:34:32,DINE_IN,COMPLETED,CREDIT_CARD,231.94,0.0,19.14,41.75,0.0,292.83,,38.0
ORD-050139,CUST-01030,LOC-010,2025-09-09,10:13:50,2025-09-09 10:13:50,DELIVERY,COMPLETED,CREDIT_CARD,238.39,0.0,19.67,42.91,4.99,305.96,,
ORD-050140,CUST-08904,LOC-015,2025-12-11,19:55:22,2025-12-11 19:55:22,DRIVE_THRU,COMPLETED,CREDIT_CARD,219.23,0.0,18.09,0.0,0.0,237.32,,
ORD-050141,CUST-34717,LOC-017,2025-10-21,06:32:23,2025-10-21 06:32:23,DELIVERY,COMPLETED,DEBIT_CARD,266.48,0.0,21.98,47.97,4.99,341.42,,
ORD-050142,CUST-45182,LOC-019,2025-07-11,12:47:21,2025-07-11 12:47:21,DRIVE_THRU,COMPLETED,DEBIT_CARD,311.94,0.0,25.74,0.0,0.0,337.68,,
ORD-050143,CUST-17403,LOC-006,2025-06-18,18:54:52,2025-06-18 18:54:52,DELIVERY,COMPLETED,CREDIT_CARD,237.99,40.0,16.33,29.7,4.99,249.01,PROMO-009,
ORD-050144,CUST-20740,LOC-008,2025-06-12,08:27:57,2025-06-12 08:27:57,DINE_IN,COMPLETED,DEBIT_CARD,269.73,0.0,22.25,40.46,0.0,332.44,,
ORD-050145,CUST-13722,LOC-020,2025-08-20,18:06:03,2025-08-20 18:06:03,TAKEOUT,COMPLETED,CREDIT_CARD,172.47,0.0,14.23,0.0,0.0,186.7,,
ORD-050146,CUST-13777,LOC-006,2025-06-03,17:24:20,2025-06-03 17:24:20,TAKEOUT,COMPLETED,CASH,307.47,0.0,25.37,0.0,0.0,332.84,,
ORD-050147,,LOC-002,2025-04-12,13:15:27,2025-04-12 13:15:27,DELIVERY,CANCELLED,CREDIT_CARD,150.98,6.5,11.92,0.0,4.99,161.39,PROMO-006,
ORD-050148,CUST-29097,LOC-020,2025-08-21,10:01:55,2025-08-21 10:01:55,DINE_IN,COMPLETED,CREDIT_CARD,321.92,0.0,26.56,32.19,0.0,380.67,,26.0
ORD-050149,CUST-36461,LOC-011,2025-06-14,12:10:57,2025-06-14 12:10:57,DINE_IN,COMPLETED,GIFT_CARD,213.98,0.0,17.65,32.1,0.0,263.73,,10.0
ORD-050150,CUST-00538,LOC-016,2025-01-07,11:50:08,2025-01-07 11:50:08,DRIVE_THRU,COMPLETED,CREDIT_CARD,176.73,0.0,14.58,0.0,0.0,191.31,,
ORD-050151,CUST-02055,LOC-017,2025-01-11,06:35:43,2025-01-11 06:35:43,DINE_IN,COMPLETED,CREDIT_CARD,57.24,0.0,4.72,8.59,0.0,70.55,,14.0
ORD-050152,CUST-17349,LOC-011,2025-05-01,12:14:28,2025-05-01 12:14:28,DINE_IN,COMPLETED,DEBIT_CARD,89.99,0.0,7.42,16.2,0.0,113.61,,4.0
ORD-050153,CUST-12874,LOC-017,2025-07-23,19:21:54,2025-07-23 19:21:54,DINE_IN,COMPLETED,CREDIT_CARD,108.49,15.0,7.71,9.35,0.0,110.55,PROMO-001,29.0
ORD-050154,CUST-26120,LOC-002,2025-06-01,13:10:56,2025-06-01 13:10:56,TAKEOUT,COMPLETED,CREDIT_CARD,190.93,0.0,15.75,0.0,0.0,206.68,,
ORD-050155,CUST-09562,LOC-019,2025-01-12,16:20:29,2025-01-12 16:20:29,DINE_IN,COMPLETED,GIFT_CARD,167.93,0.0,13.85,30.23,0.0,212.01,,7.0
ORD-050156,CUST-45306,LOC-008,2025-04-11,20:01:28,2025-04-11 20:01:28,TAKEOUT,COMPLETED,CREDIT_CARD,218.0,15.0,16.75,0.0,0.0,219.75,PROMO-012,
ORD-050157,CUST-33757,LOC-002,2025-02-17,13:10:52,2025-02-17 13:10:52,DINE_IN,COMPLETED,CASH,396.43,0.0,32.71,59.46,0.0,488.6,,21.0
ORD-050158,CUST-41790,LOC-009,2025-12-16,16:44:22,2025-12-16 16:44:22,DINE_IN,COMPLETED,CASH,167.22,0.0,13.8,30.1,0.0,211.12,,34.0
ORD-050159,CUST-44703,LOC-004,2025-05-17,09:49:46,2025-05-17 09:49:46,DELIVERY,COMPLETED,DEBIT_CARD,375.93,0.0,31.01,75.19,4.99,487.12,,
ORD-050160,CUST-18177,LOC-006,2025-01-08,10:41:03,2025-01-08 10:41:03,DINE_IN,COMPLETED,CREDIT_CARD,315.24,0.0,26.01,63.05,0.0,404.3,,
ORD-050161,CUST-05794,LOC-005,2025-09-10,16:01:06,2025-09-10 16:01:06,DINE_IN,COMPLETED,CREDIT_CARD,101.99,15.3,7.15,8.67,0.0,102.51,PROMO-011,38.0
ORD-050162,CUST-48110,LOC-011,2025-04-14,08:09:39,2025-04-14 08:09:39,DINE_IN,COMPLETED,MOBILE_PAY,225.91,0.0,18.64,22.59,0.0,267.14,,4.0
ORD-050163,CUST-04287,LOC-003,2025-08-09,08:25:42,2025-08-09 08:25:42,TAKEOUT,COMPLETED,CREDIT_CARD,366.98,0.0,30.28,0.0,0.0,397.26,,
ORD-050164,CUST-00733,LOC-012,2025-03-13,10:01:08,2025-03-13 10:01:08,DELIVERY,COMPLETED,MOBILE_PAY,305.95,0.0,25.24,45.89,4.99,382.07,,
ORD-050165,CUST-29434,LOC-009,2025-12-27,11:01:48,2025-12-27 11:01:48,DRIVE_THRU,COMPLETED,MOBILE_PAY,178.98,0.0,14.77,0.0,0.0,193.75,,
ORD-050166,CUST-33690,LOC-016,2025-12-22,10:55:21,2025-12-22 10:55:21,DELIVERY,CANCELLED,DEBIT_CARD,325.72,25.0,24.81,0.0,4.99,330.52,PROMO-003,
ORD-050167,CUST-36819,LOC-006,2025-09-08,11:01:09,2025-09-08 11:01:09,DINE_IN,COMPLETED,DEBIT_CARD,189.49,0.0,15.63,28.42,0.0,233.54,,24.0
ORD-050168,CUST-24324,LOC-001,2025-09-28,18:55:03,2025-09-28 18:55:03,DELIVERY,COMPLETED,CREDIT_CARD,298.71,15.0,23.41,51.07,4.99,363.18,PROMO-001,
ORD-050169,CUST-28018,LOC-014,2025-06-25,13:13:37,2025-06-25 13:13:37,TAKEOUT,COMPLETED,CREDIT_CARD,330.22,0.0,27.24,0.0,0.0,357.46,,
ORD-050170,CUST-26198,LOC-016,2025-12-20,17:57:36,2025-12-20 17:57:36,TAKEOUT,COMPLETED,CREDIT_CARD,133.45,8.0,10.35,0.0,0.0,135.8,PROMO-005,
ORD-050171,CUST-19599,LOC-011,2025-06-24,18:51:48,2025-06-24 18:51:48,TAKEOUT,COMPLETED,CREDIT_CARD,151.45,15.0,11.26,0.0,0.0,147.71,PROMO-012,
ORD-050172,CUST-16932,LOC-016,2025-04-18,12:06:37,2025-04-18 12:06:37,TAKEOUT,COMPLETED,DEBIT_CARD,146.97,0.0,12.13,0.0,0.0,159.1,,
ORD-050173,CUST-40817,LOC-001,2025-02-27,19:33:30,2025-02-27 19:33:30,DELIVERY,CANCELLED,CASH,172.5,0.0,14.23,0.0,4.99,191.72,,
ORD-050174,CUST-29601,LOC-010,2025-04-05,19:00:43,2025-04-05 19:00:43,DELIVERY,COMPLETED,CREDIT_CARD,389.36,25.0,30.06,65.58,4.99,464.99,PROMO-011,
ORD-050175,CUST-09090,LOC-013,2025-08-11,13:28:29,2025-08-11 13:28:29,DINE_IN,COMPLETED,MOBILE_PAY,236.7,15.0,18.29,44.34,0.0,284.33,PROMO-001,12.0
ORD-050176,CUST-49697,LOC-016,2025-04-19,19:58:35,2025-04-19 19:58:35,DINE_IN,COMPLETED,CREDIT_CARD,272.97,0.0,22.52,49.13,0.0,344.62,,8.0
ORD-050177,CUST-10542,LOC-013,2025-09-07,12:58:15,2025-09-07 12:58:15,DRIVE_THRU,COMPLETED,GIFT_CARD,249.91,0.0,20.62,0.0,0.0,270.53,,
ORD-050178,CUST-21519,LOC-013,2025-06-11,18:30:45,2025-06-11 18:30:45,DELIVERY,COMPLETED,DEBIT_CARD,225.0,6.5,18.03,39.33,4.99,280.85,PROMO-006,
ORD-050179,CUST-01442,LOC-014,2025-11-29,21:52:04,2025-11-29 21:52:04,TAKEOUT,COMPLETED,CREDIT_CARD,256.95,0.0,21.2,0.0,0.0,278.15,,
ORD-050180,CUST-38799,LOC-014,2025-08-07,12:20:11,2025-08-07 12:20:11,DELIVERY,COMPLETED,CREDIT_CARD,356.47,0.0,29.41,35.65,4.99,426.52,,
ORD-050181,CUST-24468,LOC-001,2025-08-27,15:16:31,2025-08-27 15:16:31,DELIVERY,COMPLETED,CREDIT_CARD,268.95,0.0,22.19,26.89,4.99,323.02,,
ORD-050182,,LOC-004,2025-08-06,12:02:32,2025-08-06 12:02:32,DELIVERY,COMPLETED,CREDIT_CARD,278.24,15.0,21.72,39.49,4.99,329.44,PROMO-002,
ORD-050183,CUST-46917,LOC-004,2025-11-28,13:22:02,2025-11-28 13:22:02,TAKEOUT,COMPLETED,DEBIT_CARD,105.74,0.0,8.72,0.0,0.0,114.46,,
ORD-050184,CUST-07275,LOC-017,2025-02-01,11:08:17,2025-02-01 11:08:17,TAKEOUT,COMPLETED,CREDIT_CARD,235.22,0.0,19.41,0.0,0.0,254.63,,
ORD-050185,CUST-22533,LOC-014,2025-02-02,13:17:39,2025-02-02 13:17:39,DRIVE_THRU,COMPLETED,DEBIT_CARD,156.7,0.0,12.93,0.0,0.0,169.63,,
ORD-050186,CUST-47538,LOC-011,2025-09-27,17:17:47,2025-09-27 17:17:47,DELIVERY,COMPLETED,CREDIT_CARD,175.49,40.0,11.18,13.55,4.99,165.21,PROMO-009,
ORD-050187,CUST-37160,LOC-004,2025-10-23,12:36:31,2025-10-23 12:36:31,DELIVERY,COMPLETED,MOBILE_PAY,429.41,0.0,35.43,107.35,4.99,577.18,,
ORD-050188,CUST-36559,LOC-009,2025-06-27,12:39:21,2025-06-27 12:39:21,DINE_IN,COMPLETED,CREDIT_CARD,224.98,0.0,18.56,45.0,0.0,288.54,,26.0
ORD-050189,CUST-14152,LOC-012,2025-06-01,12:33:15,2025-06-01 12:33:15,DINE_IN,CANCELLED,DEBIT_CARD,548.37,20.0,43.59,0.0,0.0,571.96,PROMO-004,40.0
ORD-050190,CUST-12958,LOC-001,2025-05-03,12:36:00,2025-05-03 12:36:00,DINE_IN,COMPLETED,CREDIT_CARD,224.93,0.0,18.56,33.74,0.0,277.23,,20.0
ORD-050191,CUST-36428,LOC-016,2025-04-15,11:51:17,2025-04-15 11:51:17,DRIVE_THRU,COMPLETED,CASH,321.68,0.0,26.54,0.0,0.0,348.22,,
ORD-050192,CUST-47726,LOC-009,2025-12-06,20:57:17,2025-12-06 20:57:17,DRIVE_THRU,COMPLETED,MOBILE_PAY,330.73,0.0,27.29,0.0,0.0,358.02,,
ORD-050193,CUST-13539,LOC-017,2025-05-10,21:04:39,2025-05-10 21:04:39,TAKEOUT,COMPLETED,CREDIT_CARD,105.5,15.0,7.47,0.0,0.0,97.97,PROMO-002,
ORD-050194,CUST-22315,LOC-012,2025-09-05,12:10:15,2025-09-05 12:10:15,TAKEOUT,COMPLETED,DEBIT_CARD,428.95,20.0,33.74,0.0,0.0,442.69,PROMO-004,
ORD-050195,CUST-32355,LOC-002,2025-10-31,17:27:52,2025-10-31 17:27:52,DINE_IN,COMPLETED,CASH,309.72,0.0,25.55,46.46,0.0,381.73,,25.0
ORD-050196,CUST-23155,LOC-006,2025-01-11,12:32:40,2025-01-11 12:32:40,DINE_IN,COMPLETED,DEBIT_CARD,181.74,0.0,14.99,36.35,0.0,233.08,,20.0
ORD-050197,CUST-31159,LOC-004,2025-01-17,16:42:33,2025-01-17 16:42:33,TAKEOUT,COMPLETED,CREDIT_CARD,291.93,0.0,24.08,0.0,0.0,316.01,,
ORD-050198,CUST-24127,LOC-017,2025-05-24,12:27:05,2025-05-24 12:27:05,DRIVE_THRU,COMPLETED,DEBIT_CARD,123.24,0.0,10.17,0.0,0.0,133.41,,
ORD-050199,CUST-25864,LOC-001,2025-09-24,09:11:54,2025-09-24 09:11:54,DINE_IN,COMPLETED,MOBILE_PAY,243.99,40.0,16.83,20.4,0.0,241.22,PROMO-009,15.0
ORD-050200,CUST-03936,LOC-013,2025-04-26,10:38:02,2025-04-26 10:38:02,TAKEOUT,COMPLETED,CREDIT_CARD,148.99,37.25,9.22,0.0,0.0,120.96,PROMO-009,
ORD-050201,,LOC-017,2025-01-01,14:11:04,2025-01-01 14:11:04,DINE_IN,CANCELLED,CREDIT_CARD,194.48,0.0,16.04,0.0,0.0,210.52,,37.0
ORD-050202,CUST-19891,LOC-011,2025-05-07,11:45:50,2025-05-07 11:45:50,DELIVERY,REFUNDED,CASH,123.44,0.0,10.18,0.0,4.99,138.61,,
ORD-050203,CUST-40389,LOC-016,2025-02-14,13:50:10,2025-02-14 13:50:10,DINE_IN,COMPLETED,CREDIT_CARD,133.47,20.02,9.36,17.02,0.0,139.83,PROMO-011,37.0
ORD-050204,CUST-48892,LOC-016,2025-04-09,20:13:32,2025-04-09 20:13:32,DELIVERY,COMPLETED,DEBIT_CARD,146.45,20.0,10.43,18.97,4.99,160.84,PROMO-010,
ORD-050205,CUST-11449,LOC-002,2025-05-24,08:30:55,2025-05-24 08:30:55,DRIVE_THRU,COMPLETED,CREDIT_CARD,154.49,6.5,12.21,0.0,0.0,160.2,PROMO-006,
ORD-050206,CUST-35815,LOC-006,2025-03-04,19:06:31,2025-03-04 19:06:31,TAKEOUT,COMPLETED,DEBIT_CARD,261.72,0.0,21.59,0.0,0.0,283.31,,
ORD-050207,CUST-10972,LOC-001,2025-09-28,13:18:18,2025-09-28 13:18:18,TAKEOUT,COMPLETED,CREDIT_CARD,171.66,0.0,14.16,0.0,0.0,185.82,,
ORD-050208,CUST-30934,LOC-010,2025-04-24,11:45:51,2025-04-24 11:45:51,DINE_IN,COMPLETED,CREDIT_CARD,158.46,0.0,13.07,23.77,0.0,195.3,,37.0
ORD-050209,CUST-36065,LOC-004,2025-09-11,11:51:06,2025-09-11 11:51:06,DELIVERY,COMPLETED,CREDIT_CARD,226.46,0.0,18.68,45.29,4.99,295.42,,
ORD-050210,,LOC-020,2025-08-20,22:35:27,2025-08-20 22:35:27,DELIVERY,COMPLETED,MOBILE_PAY,245.97,15.0,19.06,41.57,4.99,296.59,PROMO-012,
ORD-050211,CUST-37168,LOC-010,2025-12-02,12:13:08,2025-12-02 12:13:08,DINE_IN,PENDING,CREDIT_CARD,229.41,25.0,16.86,0.0,0.0,221.27,PROMO-003,17.0
ORD-050212,CUST-37016,LOC-001,2025-02-13,09:01:18,2025-02-13 09:01:18,DINE_IN,COMPLETED,CASH,119.44,0.0,9.85,23.89,0.0,153.18,,30.0
ORD-050213,CUST-43550,LOC-012,2025-04-07,16:14:43,2025-04-07 16:14:43,DELIVERY,COMPLETED,DEBIT_CARD,209.46,0.0,17.28,31.42,4.99,263.15,,
ORD-050214,CUST-07071,LOC-004,2025-11-22,11:53:58,2025-11-22 11:53:58,DELIVERY,COMPLETED,CREDIT_CARD,194.95,0.0,16.08,29.24,4.99,245.26,,
ORD-050215,CUST-02425,LOC-008,2025-11-10,19:34:19,2025-11-10 19:34:19,DELIVERY,COMPLETED,CREDIT_CARD,203.46,0.0,16.79,20.35,4.99,245.59,,
ORD-050216,CUST-19415,LOC-004,2025-03-29,12:55:51,2025-03-29 12:55:51,DELIVERY,COMPLETED,CREDIT_CARD,144.48,0.0,11.92,26.01,4.99,187.4,,
ORD-050217,CUST-15137,LOC-001,2025-02-22,17:14:40,2025-02-22 17:14:40,TAKEOUT,COMPLETED,CREDIT_CARD,34.99,0.0,2.89,0.0,0.0,37.88,,
ORD-050218,CUST-21444,LOC-009,2025-11-20,19:28:15,2025-11-20 19:28:15,DINE_IN,COMPLETED,CREDIT_CARD,397.71,10.0,31.99,69.79,0.0,489.49,PROMO-007,10.0
ORD-050219,CUST-28778,LOC-009,2025-03-23,22:28:58,2025-03-23 22:28:58,DRIVE_THRU,COMPLETED,CREDIT_CARD,161.96,24.29,11.36,0.0,0.0,149.03,PROMO-011,
ORD-050220,CUST-32481,LOC-018,2025-11-24,21:21:57,2025-11-24 21:21:57,DINE_IN,COMPLETED,DEBIT_CARD,233.92,0.0,19.3,35.09,0.0,288.31,,30.0
ORD-050221,CUST-40483,LOC-018,2025-12-20,10:32:39,2025-12-20 10:32:39,TAKEOUT,COMPLETED,CREDIT_CARD,245.17,0.0,20.23,0.0,0.0,265.4,,
ORD-050222,CUST-21579,LOC-001,2025-04-10,12:43:31,2025-04-10 12:43:31,TAKEOUT,COMPLETED,DEBIT_CARD,169.98,25.0,11.96,0.0,0.0,156.94,PROMO-003,
ORD-050223,CUST-15194,LOC-011,2025-11-15,17:44:16,2025-11-15 17:44:16,DINE_IN,COMPLETED,CREDIT_CARD,152.72,0.0,12.6,27.49,0.0,192.81,,34.0
ORD-050224,CUST-44855,LOC-010,2025-06-24,10:01:49,2025-06-24 10:01:49,DINE_IN,COMPLETED,CREDIT_CARD,199.74,0.0,16.48,35.95,0.0,252.17,,40.0
ORD-050225,CUST-34262,LOC-005,2025-10-31,12:05:38,2025-10-31 12:05:38,DINE_IN,COMPLETED,CREDIT_CARD,226.4,0.0,18.68,40.75,0.0,285.83,,28.0
ORD-050226,CUST-46870,LOC-013,2025-06-19,20:55:13,2025-06-19 20:55:13,DINE_IN,COMPLETED,DEBIT_CARD,384.48,20.0,30.07,72.9,0.0,467.45,PROMO-010,16.0
ORD-050227,CUST-15358,LOC-003,2025-02-04,11:16:04,2025-02-04 11:16:04,TAKEOUT,COMPLETED,CREDIT_CARD,444.94,0.0,36.71,0.0,0.0,481.65,,
ORD-050228,CUST-40222,LOC-001,2025-10-01,13:31:21,2025-10-01 13:31:21,DRIVE_THRU,COMPLETED,CREDIT_CARD,207.42,0.0,17.11,0.0,0.0,224.53,,
ORD-050229,CUST-46437,LOC-017,2025-03-13,08:48:36,2025-03-13 08:48:36,DELIVERY,COMPLETED,DEBIT_CARD,282.93,0.0,23.34,50.93,4.99,362.19,,
ORD-050230,CUST-12997,LOC-020,2025-12-10,17:18:23,2025-12-10 17:18:23,DELIVERY,CANCELLED,DEBIT_CARD,28.99,0.0,2.39,0.0,4.99,36.37,,
ORD-050231,CUST-13560,LOC-020,2025-06-22,16:09:49,2025-06-22 16:09:49,DINE_IN,CANCELLED,GIFT_CARD,142.48,25.0,9.69,0.0,0.0,127.17,PROMO-003,13.0
ORD-050232,CUST-49762,LOC-010,2025-02-10,19:08:44,2025-02-10 19:08:44,TAKEOUT,COMPLETED,CREDIT_CARD,249.5,0.0,20.58,0.0,0.0,270.08,,
ORD-050233,CUST-25607,LOC-017,2025-04-13,19:43:07,2025-04-13 19:43:07,DELIVERY,COMPLETED,DEBIT_CARD,216.49,0.0,17.86,21.65,4.99,260.99,,
ORD-050234,CUST-12249,LOC-017,2025-11-22,11:06:14,2025-11-22 11:06:14,DINE_IN,COMPLETED,MOBILE_PAY,296.46,8.0,23.8,28.85,0.0,341.11,PROMO-005,33.0
ORD-050235,CUST-33782,LOC-005,2025-05-19,19:03:15,2025-05-19 19:03:15,DRIVE_THRU,COMPLETED,DEBIT_CARD,392.99,8.0,31.76,0.0,0.0,416.75,PROMO-005,
ORD-050236,,LOC-001,2025-11-20,21:10:53,2025-11-20 21:10:53,TAKEOUT,COMPLETED,GIFT_CARD,323.21,15.0,25.43,0.0,0.0,333.64,PROMO-002,
ORD-050237,CUST-01969,LOC-012,2025-03-22,19:46:22,2025-03-22 19:46:22,TAKEOUT,COMPLETED,CREDIT_CARD,210.19,0.0,17.34,0.0,0.0,227.53,,
ORD-050238,CUST-33530,LOC-006,2025-07-08,19:25:33,2025-07-08 19:25:33,TAKEOUT,COMPLETED,CASH,208.5,15.0,15.96,0.0,0.0,209.46,PROMO-002,
ORD-050239,CUST-16029,LOC-018,2025-11-26,15:29:51,2025-11-26 15:29:51,DELIVERY,COMPLETED,DEBIT_CARD,115.5,0.0,9.53,20.79,4.99,150.81,,
