item_id,item_name,category_name,total_quantity_sold,unique_order_count,total_revenue,total_cost,gross_profit,avg_unit_price,avg_cost_price,contribution_margin_pct,profit_per_unit,mean_gap_days,max_gap_days,total_unique_buyers,repeat_purchase_pct,wasted_quantity,wasted_cost,normalized_trend_slope,q4_vs_q1_growth_pct,wastage_percentage,score_vol,score_freq,score_gap,score_repeat,score_waste,score_margin,score_trend,low_sales_volume_val,low_sales_volume_score,low_purchase_frequency_val,low_purchase_frequency_score,long_gaps_between_purchases_val,long_gaps_between_purchases_score,low_repeat_purchase_val,low_repeat_purchase_score,high_wastage_val,high_wastage_score,weak_profitability_val,weak_profitability_score,poor_trend_val,poor_trend_score,flag_low_sales_volume,flag_low_purchase_frequency,flag_long_gaps_between_purchases,flag_low_repeat_purchase,flag_high_wastage,flag_weak_profitability,flag_poor_trend,srs_dimensions_triggered_count,slow_moving_index,movement_class,recommended_action
ITEM-118,Dark Chocolate Souffle Grand Marnier,Handcrafted Desserts & Pastries,1762,1212,29073.0,7048.0,22025.0,16.5,4.0,75.75757575757575,12.5,1.0401146131805157,2.0,1159,1.380500431406385,1144,4576.0,0.037719374836287435,40.92219020172911,39.36682725395733,0.9333333333333333,0.9333333333333333,0.9266666666666666,0.92,0.7866666666666666,0.17333333333333334,0.6733333333333333,1762,0.9333333333333333,1212,0.9333333333333333,1.0401146131805157,0.9266666666666666,1.380500431406385,0.92,39.36682725395733,0.7866666666666666,75.75757575757575,0.17333333333333334,0.037719374836287435,0.6733333333333333,True,True,True,True,True,False,False,5,0.7926666666666667,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-045,Linguine alle Vongole (Clams),Wood-Fired Pizzas & Pastas,4139,2788,103475.0,49668.0,53807.0,25.0,12.0,52.0,13.0,1.0083102493074791,2.0,2608,2.875766871165644,9147,109764.0,0.042464904025667494,45.27845036319613,68.84690651813939,0.8333333333333334,0.8333333333333334,0.8766666666666667,0.8266666666666667,0.9533333333333334,0.7766666666666666,0.24,4139,0.8333333333333334,2788,0.8333333333333334,1.0083102493074791,0.8766666666666667,2.875766871165644,0.8266666666666667,68.84690651813939,0.9533333333333334,52.0,0.7766666666666666,0.042464904025667494,0.24,True,True,True,True,True,True,False,6,0.79,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-056,Pan-Roasted Duck Breast Plum Glaze,Prime Steaks & Butcher Cuts,3768,2579,131880.0,52752.0,79128.0,35.0,14.0,60.0,21.0,1.0083102493074791,2.0,2413,2.693742229589722,1222,17108.0,0.036323549062402566,42.00792602377807,24.48897795591182,0.8466666666666667,0.8466666666666667,0.8766666666666667,0.8466666666666667,0.7333333333333333,0.5066666666666666,0.7933333333333333,3768,0.8466666666666667,2579,0.8466666666666667,1.0083102493074791,0.8766666666666667,2.693742229589722,0.8466666666666667,24.48897795591182,0.7333333333333333,60.0,0.5066666666666666,0.036323549062402566,0.7933333333333333,True,True,True,True,True,False,True,6,0.7894666666666668,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-075,Seafood Bouillabaisse Saffron Rouille,Chef Specials & Seafood,2939,2016,108743.0,48493.5,60249.5,37.0,16.5,55.4054054054054,20.5,1.011111111111111,3.0,1897,2.1085925144965736,9215,152047.5,0.04764000885130521,56.68449197860963,75.81866052328452,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.88,0.9866666666666667,0.6533333333333333,0.040000000000000036,2939,0.8866666666666667,2016,0.8866666666666667,1.011111111111111,0.8866666666666667,2.1085925144965736,0.88,75.81866052328452,0.9866666666666667,55.4054054054054,0.6533333333333333,0.04764000885130521,0.040000000000000036,True,True,True,True,True,False,False,5,0.7870666666666667,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-008,Reserve Osetra Caviar Blinis,Appetizers & Small Plates,814,574,52910.0,13431.0,39479.0,65.0,16.5,74.61538461538461,48.5,1.2604166666666667,4.0,551,0.9074410163339384,1019,16813.5,0.04783422965241148,72.46376811594203,55.59192580469177,0.9866666666666667,0.9866666666666667,0.9933333333333333,0.98,0.8733333333333333,0.18666666666666665,0.033333333333333326,814,0.9866666666666667,574,0.9866666666666667,1.2604166666666667,0.9933333333333333,0.9074410163339384,0.98,55.59192580469177,0.8733333333333333,74.61538461538461,0.18666666666666665,0.04783422965241148,0.033333333333333326,True,True,True,True,True,False,False,5,0.7796,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-048,Dry-Aged Bone-in NY Strip (16oz),Prime Steaks & Butcher Cuts,4657,3144,260792.0,121082.0,139710.0,56.0,26.0,53.57142857142857,30.0,1.002754820936639,2.0,2938,3.063308373042886,763,19838.0,0.03640808407825802,40.42780748663102,14.07749077490775,0.7866666666666666,0.7866666666666666,0.8333333333333334,0.7933333333333333,0.7,0.7066666666666667,0.7866666666666666,4657,0.7866666666666666,3144,0.7866666666666666,1.002754820936639,0.8333333333333334,3.063308373042886,0.7933333333333333,14.07749077490775,0.7,53.57142857142857,0.7066666666666667,0.03640808407825802,0.7866666666666666,True,True,True,True,True,True,True,7,0.7733333333333332,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-074,Fried Softshell Crab Basket,Chef Specials & Seafood,3540,2451,92040.0,42480.0,49560.0,26.0,12.0,53.84615384615385,14.0,1.002754820936639,2.0,2290,3.0131004366812224,8501,102012.0,0.04421002726087472,52.71659324522761,70.60044846773523,0.86,0.8533333333333333,0.8333333333333334,0.8066666666666666,0.96,0.7,0.15333333333333332,3540,0.86,2451,0.8533333333333333,1.002754820936639,0.8333333333333334,3.0131004366812224,0.8066666666666666,70.60044846773523,0.96,53.84615384615385,0.7,0.04421002726087472,0.15333333333333332,True,True,True,True,True,True,False,6,0.7713333333333332,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-073,Pacific Black Cod Miso Glaze,Chef Specials & Seafood,2635,1795,115940.0,47430.0,68510.0,44.0,18.0,59.09090909090909,26.0,1.0167597765363128,2.0,1699,1.5303119482048262,1315,23670.0,0.04361407093854911,43.51145038167939,33.291139240506325,0.8933333333333333,0.8933333333333333,0.9,0.9066666666666666,0.76,0.5433333333333333,0.17333333333333334,2635,0.8933333333333333,1795,0.8933333333333333,1.0167597765363128,0.9,1.5303119482048262,0.9066666666666666,33.291139240506325,0.76,59.09090909090909,0.5433333333333333,0.04361407093854911,0.17333333333333334,True,True,True,True,True,False,False,5,0.7636000000000001,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-105,Artisanal Vegan Charcuterie Board,Vegan & Plant-Based Creations,2205,1447,57330.0,18742.5,38587.5,26.0,8.5,67.3076923076923,17.5,1.0224719101123596,2.0,1380,1.8115942028985508,735,6247.5,0.041311069882498455,47.66355140186916,25.0,0.9066666666666666,0.9133333333333333,0.9133333333333333,0.8933333333333333,0.74,0.36,0.3533333333333334,2205,0.9066666666666666,1447,0.9133333333333333,1.0224719101123596,0.9133333333333333,1.8115942028985508,0.8933333333333333,25.0,0.74,67.3076923076923,0.36,0.041311069882498455,0.3533333333333334,True,True,True,True,True,False,False,5,0.7626666666666667,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),Prime Steaks & Butcher Cuts,5491,3780,285532.0,126293.0,159239.0,52.0,23.0,55.769230769230774,29.0,1.002754820936639,2.0,3518,3.6384309266628763,775,17825.0,0.033720786589116584,40.09049773755656,12.368337057133738,0.7466666666666666,0.7466666666666666,0.8333333333333334,0.7333333333333334,0.6866666666666666,0.6333333333333333,0.9266666666666666,5491,0.7466666666666666,3780,0.7466666666666666,1.002754820936639,0.8333333333333334,3.6384309266628763,0.7333333333333334,12.368337057133738,0.6866666666666666,55.769230769230774,0.6333333333333333,0.033720786589116584,0.9266666666666666,True,True,True,True,False,False,True,5,0.7546666666666666,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-113,Vintage Champagne Berry Float,Handcrafted Desserts & Pastries,1351,901,32424.0,7430.5,24993.5,24.0,5.5,77.08333333333334,18.5,1.1375,3.0,857,0.9334889148191364,811,4460.5,0.04748619256391277,54.31654676258992,37.51156336725254,0.9533333333333334,0.9533333333333334,0.9666666666666667,0.9733333333333334,0.7733333333333333,0.16000000000000003,0.053333333333333344,1351,0.9533333333333334,901,0.9533333333333334,1.1375,0.9666666666666667,0.9334889148191364,0.9733333333333334,37.51156336725254,0.7733333333333333,77.08333333333334,0.16000000000000003,0.04748619256391277,0.053333333333333344,True,True,True,True,True,False,False,5,0.7478666666666667,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-065,Jumbo Lump Crab Cakes (2pcs),Chef Specials & Seafood,5182,3503,165824.0,77730.0,88094.0,32.0,15.0,53.125,17.0,1.0,1.0,3253,3.442975714724869,7916,118740.0,0.03384496630347653,45.73412698412698,60.436707894335015,0.7533333333333333,0.7533333333333333,0.4066666666666667,0.7533333333333333,0.9066666666666666,0.74,0.92,5182,0.7533333333333333,3503,0.7533333333333333,1.0,0.4066666666666667,3.442975714724869,0.7533333333333333,60.436707894335015,0.9066666666666666,53.125,0.74,0.03384496630347653,0.92,True,True,False,True,True,True,True,6,0.7343999999999999,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-049,Colorado Rosemary Lamb Chops,Prime Steaks & Butcher Cuts,4163,2791,183172.0,81178.5,101993.5,44.0,19.5,55.68181818181818,24.5,1.0055248618784531,2.0,2615,2.676864244741874,1056,20592.0,0.043933486643071076,48.717948717948715,20.233761256945776,0.8266666666666667,0.8266666666666667,0.8666666666666667,0.8533333333333333,0.7266666666666667,0.64,0.16000000000000003,4163,0.8266666666666667,2791,0.8266666666666667,1.0055248618784531,0.8666666666666667,2.676864244741874,0.8533333333333333,20.233761256945776,0.7266666666666667,55.68181818181818,0.64,0.043933486643071076,0.16000000000000003,True,True,True,True,True,False,False,5,0.7337333333333335,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-149,Rare Blue Mountain Jamaican Pour-Over,Specialty Coffee & Beverages,1482,1020,17784.0,3705.0,14079.0,12.0,2.5,79.16666666666666,9.5,1.0865671641791044,3.0,981,0.7135575942915392,55,137.5,0.037937770731292994,52.29681978798587,3.5783994795055305,0.9466666666666667,0.9466666666666667,0.9533333333333334,0.9933333333333333,0.26,0.11333333333333329,0.6533333333333333,1482,0.9466666666666667,1020,0.9466666666666667,1.0865671641791044,0.9533333333333334,0.7135575942915392,0.9933333333333333,3.5783994795055305,0.26,79.16666666666666,0.11333333333333329,0.037937770731292994,0.6533333333333333,True,True,True,True,False,False,False,4,0.7287999999999999,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,Chef Specials & Seafood,4608,3131,152064.0,68198.40000000001,83865.59999999999,33.0,14.8,55.15151515151514,18.2,1.0,1.0,2928,2.4931693989071038,8832,130713.6,0.03824300699300699,42.365591397849464,65.71428571428571,0.7933333333333333,0.7933333333333333,0.4066666666666667,0.86,0.9333333333333333,0.6599999999999999,0.6266666666666667,4608,0.7933333333333333,3131,0.7933333333333333,1.0,0.4066666666666667,2.4931693989071038,0.86,65.71428571428571,0.9333333333333333,55.15151515151514,0.6599999999999999,0.03824300699300699,0.6266666666666667,True,True,False,True,True,False,False,4,0.7277333333333333,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-035,Black Truffle Tagliolini Caviar,Wood-Fired Pizzas & Pastas,1799,1241,75558.0,20688.5,54869.5,42.0,11.5,72.61904761904762,30.5,1.0340909090909092,3.0,1183,1.183431952662722,750,8625.0,0.05156710993286869,58.550724637681164,29.423303256178894,0.9266666666666666,0.9266666666666666,0.92,0.9466666666666667,0.7466666666666667,0.20666666666666667,0.00666666666666671,1799,0.9266666666666666,1241,0.9266666666666666,1.0340909090909092,0.92,1.183431952662722,0.9466666666666667,29.423303256178894,0.7466666666666667,72.61904761904762,0.20666666666666667,0.05156710993286869,0.00666666666666671,True,True,True,True,True,False,False,5,0.7248000000000001,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-061,Pan-Seared Chilean Sea Bass,Chef Specials & Seafood,3167,2132,145682.0,58589.5,87092.5,46.0,18.5,59.78260869565217,27.5,1.002754820936639,2.0,1984,3.024193548387097,1334,24679.0,0.044687235719758606,50.645161290322584,29.637858253721394,0.88,0.88,0.8333333333333334,0.8,0.7533333333333333,0.52,0.12,3167,0.88,2132,0.88,1.002754820936639,0.8333333333333334,3.024193548387097,0.8,29.637858253721394,0.7533333333333333,59.78260869565217,0.52,0.044687235719758606,0.12,True,True,True,True,True,False,False,5,0.7244,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-062,Crispy Skin Mediterranean Branzino,Chef Specials & Seafood,3489,2379,132582.0,55824.0,76758.0,38.0,16.0,57.89473684210527,22.0,1.0,1.0,2248,2.179715302491103,8631,138096.0,0.041308648359379224,51.65945165945166,71.2128712871287,0.8666666666666667,0.8666666666666667,0.4066666666666667,0.8733333333333333,0.9666666666666667,0.5800000000000001,0.36,3489,0.8666666666666667,2379,0.8666666666666667,1.0,0.4066666666666667,2.179715302491103,0.8733333333333333,71.2128712871287,0.9666666666666667,57.89473684210527,0.5800000000000001,0.041308648359379224,0.36,True,True,False,True,True,False,False,4,0.7229333333333334,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-133,Rare Japanese Whisky Flight (3-pour),Signature Cocktails & Mocktails,1038,712,57090.0,14532.0,42558.0,55.0,14.0,74.54545454545455,41.0,1.1856677524429968,4.0,683,0.8784773060029283,88,1232.0,0.055539835886656695,61.62162162162163,7.8152753108348145,0.9733333333333334,0.9733333333333334,0.98,0.9866666666666667,0.5066666666666667,0.19333333333333336,0.0,1038,0.9733333333333334,712,0.9733333333333334,1.1856677524429968,0.98,0.8784773060029283,0.9866666666666667,7.8152753108348145,0.5066666666666667,74.54545454545455,0.19333333333333336,0.055539835886656695,0.0,True,True,True,True,False,False,False,4,0.7200000000000001,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-018,Prime Wagyu Truffle Burger,Artisanal Burgers & Handhelds,4045,2734,113260.0,46517.5,66742.5,28.0,11.5,58.92857142857143,16.5,1.0,1.0,2555,2.4266144814090023,914,10511.0,0.03865948637271258,44.25587467362924,18.431135309538213,0.84,0.84,0.4066666666666667,0.8666666666666667,0.72,0.5533333333333333,0.5800000000000001,4045,0.84,2734,0.84,1.0,0.4066666666666667,2.4266144814090023,0.8666666666666667,18.431135309538213,0.72,58.92857142857143,0.5533333333333333,0.03865948637271258,0.5800000000000001,True,True,False,True,True,False,False,4,0.6972,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-067,Seafood Paella Valenciana,Chef Specials & Seafood,5705,3833,199675.0,91280.0,108395.0,35.0,16.0,54.285714285714285,19.0,1.0,1.0,3524,3.688989784335982,8465,135440.0,0.03626557491588166,44.91228070175438,59.738884968242765,0.72,0.72,0.4066666666666667,0.7,0.8933333333333333,0.69,0.8133333333333334,5705,0.72,3833,0.72,1.0,0.4066666666666667,3.688989784335982,0.7,59.738884968242765,0.8933333333333333,54.285714285714285,0.69,0.03626557491588166,0.8133333333333334,True,True,False,True,True,False,True,5,0.6970666666666667,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-053,Smoked Bone-in Kurobuta Pork Chop,Prime Steaks & Butcher Cuts,4575,3104,155550.0,63135.00000000001,92415.0,34.0,13.8,59.411764705882355,20.2,1.0,1.0,2896,2.7624309392265194,771,10639.8,0.03744583285566892,41.286307053941904,14.42199775533109,0.8,0.8066666666666666,0.4066666666666667,0.84,0.7066666666666667,0.5333333333333333,0.72,4575,0.8,3104,0.8066666666666666,1.0,0.4066666666666667,2.7624309392265194,0.84,14.42199775533109,0.7066666666666667,59.411764705882355,0.5333333333333333,0.03744583285566892,0.72,True,True,False,True,True,False,True,5,0.6906666666666667,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-125,Black Truffle Infused Manhattan,Signature Cocktails & Mocktails,1691,1127,47348.0,7609.5,39738.5,28.0,4.5,83.92857142857143,23.5,1.0801186943620178,2.0,1063,1.2229539040451554,162,729.0,0.047516055795180576,52.012383900928796,8.742579600647598,0.94,0.94,0.9466666666666667,0.94,0.56,0.020000000000000018,0.046666666666666634,1691,0.94,1127,0.94,1.0801186943620178,0.9466666666666667,1.2229539040451554,0.94,8.742579600647598,0.56,83.92857142857143,0.020000000000000018,0.047516055795180576,0.046666666666666634,True,True,True,True,False,False,False,4,0.6881333333333334,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-110,Fresh Wild Berry Pavlova,Handcrafted Desserts & Pastries,4564,3127,61614.0,26471.2,35142.8,13.5,5.8,57.03703703703704,7.7,1.0,1.0,2887,3.602355386214063,9210,53418.0,0.040781304584985564,41.05603448275862,66.86510817482213,0.8066666666666666,0.8,0.4066666666666667,0.74,0.94,0.6066666666666667,0.4066666666666666,4564,0.8066666666666666,3127,0.8,1.0,0.4066666666666667,3.602355386214063,0.74,66.86510817482213,0.94,57.03703703703704,0.6066666666666667,0.040781304584985564,0.4066666666666666,True,True,False,True,True,False,False,4,0.6869333333333333,Critical Slow-Moving,Immediate Menu Retirement / Phase-Out (Excessive Wastage Loss)
ITEM-030,Grilled Halloumi Flatbread,Artisanal Burgers & Handhelds,5118,3500,71652.0,28149.0,43503.0,14.0,5.5,60.71428571428571,8.5,1.0,1.0,3244,3.1134401972872996,707,3888.5,0.03287451118635175,37.43016759776536,12.13733905579399,0.7666666666666666,0.76,0.4066666666666667,0.7866666666666666,0.68,0.5,0.9533333333333334,5118,0.7666666666666666,3500,0.76,1.0,0.4066666666666667,3.1134401972872996,0.7866666666666666,12.13733905579399,0.68,60.71428571428571,0.5,0.03287451118635175,0.9533333333333334,True,True,False,True,False,False,True,4,0.6853333333333335,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
ITEM-090,Warm Roasted Butternut Squash Bowl,Farm-Fresh Salads & Grain Bowls,4526,3102,63364.0,20367.0,42997.0,14.0,4.5,67.85714285714286,9.5,1.0,1.0,2888,2.9778393351800556,809,3640.5,0.036228905870973924,38.559322033898304,15.164011246485472,0.8133333333333334,0.8133333333333334,0.4066666666666667,0.8200000000000001,0.7133333333333334,0.3533333333333334,0.8200000000000001,4526,0.8133333333333334,3102,0.8133333333333334,1.0,0.4066666666666667,2.9778393351800556,0.8200000000000001,15.164011246485472,0.7133333333333334,67.85714285714286,0.3533333333333334,0.036228905870973924,0.8200000000000001,True,True,False,True,True,False,True,5,0.6806666666666668,Critical Slow-Moving,Switch to Made-to-Order / Zero Pre-Batching
