order_id,customer_id,location_id,order_date,order_time,order_timestamp,order_type,order_status,payment_method,subtotal_amount,discount_amount,tax_amount,tip_amount,delivery_fee,total_amount,promotion_id,table_number
ORD-000497,CUST-10418,LOC-010,2025-08-15,19:41:05,2025-08-15 19:41:05,DINE_IN,CANCELLED,CREDIT_CARD,72.46,10.87,5.08,0.0,0.0,66.67,PROMO-011,26
ORD-000505,CUST-26764,LOC-009,2025-09-20,12:27:23,2025-09-20 12:27:23,DELIVERY,CANCELLED,CREDIT_CARD,207.93,25.0,15.09,0.0,4.99,203.01,PROMO-003,0
ORD-000561,CUST-46468,LOC-012,2025-09-27,14:48:39,2025-09-27 14:48:39,DINE_IN,CANCELLED,DEBIT_CARD,386.98,0.0,31.93,0.0,0.0,418.91,,30
ORD-000577,CUST-07974,LOC-017,2025-03-11,11:05:04,2025-03-11 11:05:04,DINE_IN,CANCELLED,CASH,221.96,0.0,18.31,0.0,0.0,240.27,,9
ORD-000622,CUST-22912,LOC-010,2025-04-05,11:50:22,2025-04-05 11:50:22,TAKEOUT,REFUNDED,DEBIT_CARD,165.99,0.0,13.69,0.0,0.0,179.68,,0
ORD-000624,CUST-19720,LOC-016,2025-07-13,11:38:51,2025-07-13 11:38:51,DINE_IN,CANCELLED,CREDIT_CARD,146.5,15.0,10.85,0.0,0.0,142.35,PROMO-012,15
ORD-000633,CUST-01040,LOC-016,2025-07-22,18:31:25,2025-07-22 18:31:25,DINE_IN,REFUNDED,CREDIT_CARD,215.48,0.0,17.78,0.0,0.0,233.26,,33
ORD-000638,CUST-45389,LOC-001,2025-04-19,11:28:02,2025-04-19 11:28:02,DELIVERY,CANCELLED,MOBILE_PAY,156.94,12.0,11.96,0.0,4.99,161.89,PROMO-008,0
ORD-000675,CUST-21926,LOC-016,2025-06-20,13:24:48,2025-06-20 13:24:48,DINE_IN,REFUNDED,CREDIT_CARD,242.47,0.0,20.0,0.0,0.0,262.47,,40
ORD-000695,CUST-49117,LOC-016,2025-02-26,06:40:03,2025-02-26 06:40:03,TAKEOUT,CANCELLED,MOBILE_PAY,210.24,10.0,16.52,0.0,0.0,216.76,PROMO-007,0
ORD-000708,CUST-40567,LOC-015,2025-11-07,18:43:52,2025-11-07 18:43:52,DINE_IN,CANCELLED,CREDIT_CARD,93.48,0.0,7.71,0.0,0.0,101.19,,8
ORD-000710,CUST-32802,LOC-009,2025-09-19,17:53:45,2025-09-19 17:53:45,DELIVERY,CANCELLED,CREDIT_CARD,107.49,0.0,8.87,0.0,4.99,121.35,,0
ORD-000713,CUST-36362,LOC-009,2025-07-10,07:23:19,2025-07-10 07:23:19,DINE_IN,CANCELLED,CREDIT_CARD,169.5,8.0,13.32,0.0,0.0,174.82,PROMO-005,0
ORD-000721,CUST-31254,LOC-017,2025-12-13,17:37:07,2025-12-13 17:37:07,DINE_IN,CANCELLED,CREDIT_CARD,181.0,0.0,14.93,0.0,0.0,195.93,,12
ORD-000724,CUST-49523,LOC-002,2025-10-12,19:53:10,2025-10-12 19:53:10,DELIVERY,CANCELLED,CREDIT_CARD,278.46,25.0,20.91,0.0,4.99,279.36,PROMO-003,0
ORD-000750,CUST-10526,LOC-016,2025-08-28,17:21:56,2025-08-28 17:21:56,DINE_IN,REFUNDED,CREDIT_CARD,151.45,0.0,12.49,0.0,0.0,163.94,,37
ORD-000754,CUST-18705,LOC-006,2025-05-25,14:45:24,2025-05-25 14:45:24,TAKEOUT,REFUNDED,MOBILE_PAY,344.41,0.0,28.41,0.0,0.0,372.82,,0
ORD-000755,CUST-48904,LOC-009,2025-03-08,11:36:04,2025-03-08 11:36:04,TAKEOUT,CANCELLED,MOBILE_PAY,355.47,40.0,26.03,0.0,0.0,341.5,PROMO-009,0
ORD-000768,CUST-16847,LOC-001,2025-11-26,19:00:09,2025-11-26 19:00:09,TAKEOUT,CANCELLED,CREDIT_CARD,218.87,8.0,17.4,0.0,0.0,228.27,PROMO-005,0
ORD-000807,CUST-33933,LOC-004,2025-12-12,21:39:44,2025-12-12 21:39:44,TAKEOUT,CANCELLED,CREDIT_CARD,98.99,0.0,8.17,0.0,0.0,107.16,,0
ORD-000820,CUST-37813,LOC-001,2025-05-25,18:04:53,2025-05-25 18:04:53,DINE_IN,CANCELLED,DEBIT_CARD,145.45,0.0,12.0,0.0,0.0,157.45,,10
ORD-000827,CUST-15151,LOC-010,2025-05-30,20:09:46,2025-05-30 20:09:46,DINE_IN,CANCELLED,CREDIT_CARD,146.22,12.0,11.07,0.0,0.0,145.29,PROMO-008,16
ORD-000835,CUST-GUEST,LOC-013,2025-07-18,10:02:06,2025-07-18 10:02:06,TAKEOUT,REFUNDED,CREDIT_CARD,174.48,0.0,14.39,0.0,0.0,188.87,,0
ORD-000863,CUST-32554,LOC-007,2025-07-26,12:07:10,2025-07-26 12:07:10,DELIVERY,CANCELLED,MOBILE_PAY,352.97,25.0,27.06,0.0,4.99,360.02,PROMO-003,0
ORD-000872,CUST-35725,LOC-013,2025-04-30,12:03:20,2025-04-30 12:03:20,DINE_IN,CANCELLED,DEBIT_CARD,137.2,20.0,9.67,0.0,0.0,126.87,PROMO-010,40
ORD-000901,CUST-35279,LOC-012,2025-04-05,12:31:43,2025-04-05 12:31:43,DELIVERY,CANCELLED,MOBILE_PAY,161.46,8.0,12.66,0.0,4.99,171.11,PROMO-005,0
ORD-000911,CUST-36864,LOC-004,2025-08-17,18:27:28,2025-08-17 18:27:28,DINE_IN,CANCELLED,CREDIT_CARD,134.99,8.0,10.48,0.0,0.0,137.47,PROMO-005,5
ORD-000921,CUST-46614,LOC-003,2025-11-23,20:24:18,2025-11-23 20:24:18,DRIVE_THRU,CANCELLED,CASH,306.41,0.0,25.28,0.0,0.0,331.69,,0
ORD-000926,CUST-49409,LOC-017,2025-01-11,11:22:03,2025-01-11 11:22:03,TAKEOUT,REFUNDED,DEBIT_CARD,181.74,0.0,14.99,0.0,0.0,196.73,,0
ORD-000935,CUST-27088,LOC-002,2025-03-21,09:01:56,2025-03-21 09:01:56,DINE_IN,REFUNDED,MOBILE_PAY,199.47,0.0,16.46,0.0,0.0,215.93,,0
ORD-000936,CUST-01699,LOC-017,2025-05-01,15:12:35,2025-05-01 15:12:35,DINE_IN,REFUNDED,CREDIT_CARD,157.74,0.0,13.01,0.0,0.0,170.75,,39
ORD-000941,CUST-17683,LOC-014,2025-05-01,13:58:01,2025-05-01 13:58:01,DELIVERY,CANCELLED,CREDIT_CARD,132.47,0.0,10.93,0.0,4.99,148.39,,0
ORD-000956,CUST-22263,LOC-010,2025-06-11,19:31:40,2025-06-11 19:31:40,TAKEOUT,CANCELLED,CREDIT_CARD,276.98,0.0,22.85,0.0,0.0,299.83,,0
ORD-000958,CUST-01894,LOC-004,2025-01-24,10:50:38,2025-01-24 10:50:38,DINE_IN,REFUNDED,MOBILE_PAY,79.74,0.0,6.58,0.0,0.0,86.32,,24
ORD-000961,CUST-09338,LOC-018,2025-02-10,18:24:46,2025-02-10 18:24:46,DINE_IN,CANCELLED,CREDIT_CARD,105.48,0.0,8.7,0.0,0.0,114.18,,22
ORD-000975,CUST-27340,LOC-016,2025-01-16,13:47:34,2025-01-16 13:47:34,DELIVERY,CANCELLED,CREDIT_CARD,324.19,6.5,26.21,0.0,4.99,348.89,PROMO-006,0
ORD-000977,CUST-45363,LOC-016,2025-08-18,18:02:07,2025-08-18 18:02:07,DRIVE_THRU,CANCELLED,CREDIT_CARD,464.97,0.0,38.36,0.0,0.0,503.33,,0
ORD-000981,CUST-GUEST,LOC-002,2025-05-25,17:02:17,2025-05-25 17:02:17,TAKEOUT,REFUNDED,CREDIT_CARD,241.94,0.0,19.96,0.0,0.0,261.9,,0
ORD-000985,CUST-34913,LOC-004,2025-10-07,11:23:44,2025-10-07 11:23:44,DINE_IN,CANCELLED,CREDIT_CARD,138.93,20.0,9.81,0.0,0.0,128.74,PROMO-004,22
ORD-001015,CUST-24237,LOC-001,2025-09-28,17:13:46,2025-09-28 17:13:46,DINE_IN,CANCELLED,DEBIT_CARD,298.48,0.0,24.62,0.0,0.0,323.1,,0
ORD-001064,CUST-44620,LOC-020,2025-06-22,09:10:45,2025-06-22 09:10:45,TAKEOUT,CANCELLED,DEBIT_CARD,139.47,0.0,11.51,0.0,0.0,150.98,,0
ORD-001070,CUST-13364,LOC-008,2025-05-06,12:51:19,2025-05-06 12:51:19,DINE_IN,CANCELLED,MOBILE_PAY,69.22,12.0,4.72,0.0,0.0,61.94,PROMO-008,22
ORD-001081,CUST-16786,LOC-016,2025-10-31,19:34:38,2025-10-31 19:34:38,DINE_IN,CANCELLED,CREDIT_CARD,350.49,12.0,27.93,0.0,0.0,366.42,PROMO-008,11
ORD-001094,CUST-05829,LOC-016,2025-07-23,11:16:11,2025-07-23 11:16:11,DINE_IN,CANCELLED,GIFT_CARD,671.22,0.0,55.38,0.0,0.0,726.6,,10
ORD-001109,CUST-12506,LOC-016,2025-09-24,10:05:08,2025-09-24 10:05:08,DINE_IN,REFUNDED,CASH,126.96,19.04,8.9,0.0,0.0,116.82,PROMO-011,32
ORD-001112,CUST-33711,LOC-015,2025-04-11,13:41:13,2025-04-11 13:41:13,DINE_IN,CANCELLED,CREDIT_CARD,239.42,0.0,19.75,0.0,0.0,259.17,,40
ORD-001126,CUST-24362,LOC-010,2025-08-04,12:58:26,2025-08-04 12:58:26,TAKEOUT,CANCELLED,CREDIT_CARD,255.91,12.0,20.12,0.0,0.0,264.03,PROMO-008,0
ORD-001137,CUST-44952,LOC-003,2025-11-18,16:31:44,2025-11-18 16:31:44,DINE_IN,CANCELLED,CREDIT_CARD,90.25,8.0,6.79,0.0,0.0,89.04,PROMO-005,20
ORD-001187,CUST-02874,LOC-009,2025-09-21,12:57:34,2025-09-21 12:57:34,DINE_IN,CANCELLED,DEBIT_CARD,188.98,12.0,14.6,0.0,0.0,191.58,PROMO-008,40
ORD-001188,CUST-26995,LOC-009,2025-02-03,10:55:46,2025-02-03 10:55:46,DINE_IN,REFUNDED,CREDIT_CARD,261.94,0.0,21.61,0.0,0.0,283.55,,15
ORD-001203,CUST-16792,LOC-019,2025-01-11,09:32:55,2025-01-11 09:32:55,DINE_IN,CANCELLED,CREDIT_CARD,349.41,8.0,28.17,0.0,0.0,369.58,PROMO-005,38
ORD-001206,CUST-43719,LOC-016,2025-10-24,21:59:40,2025-10-24 21:59:40,DINE_IN,CANCELLED,GIFT_CARD,138.99,0.0,11.47,0.0,0.0,150.46,,32
ORD-001223,CUST-12345,LOC-010,2025-06-27,10:21:55,2025-06-27 10:21:55,DINE_IN,CANCELLED,CREDIT_CARD,93.49,15.0,6.48,0.0,0.0,84.97,PROMO-001,39
ORD-001226,CUST-32609,LOC-019,2025-09-01,19:02:13,2025-09-01 19:02:13,TAKEOUT,REFUNDED,MOBILE_PAY,352.22,0.0,29.06,0.0,0.0,381.28,,0
ORD-001230,CUST-12343,LOC-006,2025-06-20,12:46:57,2025-06-20 12:46:57,TAKEOUT,CANCELLED,CREDIT_CARD,333.89,15.0,26.31,0.0,0.0,345.2,PROMO-002,0
ORD-001239,CUST-00042,LOC-018,2025-12-22,20:16:17,2025-12-22 20:16:17,DINE_IN,REFUNDED,CREDIT_CARD,230.42,0.0,19.01,0.0,0.0,249.43,,0
ORD-001241,CUST-34309,LOC-003,2025-11-23,12:03:16,2025-11-23 12:03:16,TAKEOUT,CANCELLED,CREDIT_CARD,196.7,0.0,16.23,0.0,0.0,212.93,,0
ORD-001245,CUST-46910,LOC-010,2025-10-20,10:50:29,2025-10-20 10:50:29,DINE_IN,CANCELLED,CREDIT_CARD,163.94,25.0,11.46,0.0,0.0,150.4,PROMO-003,30
ORD-001272,CUST-33033,LOC-009,2025-11-21,15:48:17,2025-11-21 15:48:17,DINE_IN,REFUNDED,CREDIT_CARD,230.23,0.0,18.99,0.0,0.0,249.22,,12
ORD-001279,CUST-37689,LOC-008,2025-03-09,12:20:55,2025-03-09 12:20:55,DRIVE_THRU,CANCELLED,CREDIT_CARD,232.99,0.0,19.22,0.0,0.0,252.21,,0
ORD-001318,CUST-35339,LOC-020,2025-10-09,12:48:50,2025-10-09 12:48:50,DELIVERY,CANCELLED,CREDIT_CARD,240.92,25.0,17.81,0.0,4.99,238.72,PROMO-003,0
ORD-001332,CUST-28222,LOC-012,2025-10-04,12:33:52,2025-10-04 12:33:52,DELIVERY,REFUNDED,DEBIT_CARD,228.72,15.0,17.63,0.0,4.99,236.34,PROMO-012,0
ORD-001345,CUST-44569,LOC-005,2025-10-13,13:59:14,2025-10-13 13:59:14,DELIVERY,CANCELLED,DEBIT_CARD,298.98,8.0,24.01,0.0,4.99,319.98,PROMO-005,0
ORD-001354,CUST-45594,LOC-008,2025-10-06,14:21:33,2025-10-06 14:21:33,TAKEOUT,CANCELLED,CREDIT_CARD,362.95,10.0,29.12,0.0,0.0,382.07,PROMO-007,0
ORD-001366,CUST-04108,LOC-002,2025-03-05,17:04:27,2025-03-05 17:04:27,TAKEOUT,CANCELLED,CREDIT_CARD,219.95,0.0,18.15,0.0,0.0,238.1,,0
ORD-001371,CUST-17403,LOC-008,2025-12-23,20:22:26,2025-12-23 20:22:26,TAKEOUT,CANCELLED,CREDIT_CARD,99.5,0.0,8.21,0.0,0.0,107.71,,0
ORD-001410,CUST-41649,LOC-012,2025-11-23,11:15:46,2025-11-23 11:15:46,DRIVE_THRU,CANCELLED,CASH,377.45,8.0,30.48,0.0,0.0,399.93,PROMO-005,0
ORD-001419,CUST-05136,LOC-001,2025-07-04,13:35:54,2025-07-04 13:35:54,DELIVERY,CANCELLED,DEBIT_CARD,386.94,0.0,31.92,0.0,4.99,423.85,,0
ORD-001429,CUST-09478,LOC-010,2025-09-01,19:25:30,2025-09-01 19:25:30,TAKEOUT,CANCELLED,DEBIT_CARD,247.49,12.0,19.43,0.0,0.0,254.92,PROMO-008,0
ORD-001433,CUST-18448,LOC-001,2025-07-15,16:46:11,2025-07-15 16:46:11,TAKEOUT,CANCELLED,CASH,253.94,12.0,19.96,0.0,0.0,261.9,PROMO-008,0
ORD-001438,CUST-26687,LOC-005,2025-09-28,16:43:38,2025-09-28 16:43:38,DINE_IN,REFUNDED,DEBIT_CARD,168.0,15.0,12.62,0.0,0.0,165.62,PROMO-001,1
ORD-001447,CUST-04190,LOC-002,2025-09-23,19:08:31,2025-09-23 19:08:31,DELIVERY,CANCELLED,CREDIT_CARD,210.75,8.0,16.73,0.0,4.99,224.47,PROMO-005,0
ORD-001466,CUST-06873,LOC-014,2025-01-24,20:23:06,2025-01-24 20:23:06,DINE_IN,CANCELLED,CREDIT_CARD,201.67,0.0,16.64,0.0,0.0,218.31,,27
ORD-001470,CUST-06891,LOC-013,2025-10-29,18:14:23,2025-10-29 18:14:23,DINE_IN,CANCELLED,CREDIT_CARD,283.5,0.0,23.39,0.0,0.0,306.89,,26
ORD-001480,CUST-27607,LOC-020,2025-06-28,21:29:02,2025-06-28 21:29:02,TAKEOUT,CANCELLED,CREDIT_CARD,172.47,8.0,13.57,0.0,0.0,178.04,PROMO-005,0
ORD-001487,CUST-10947,LOC-020,2025-06-15,19:18:40,2025-06-15 19:18:40,DELIVERY,REFUNDED,CREDIT_CARD,189.45,0.0,15.63,0.0,4.99,210.07,,0
ORD-001493,CUST-47232,LOC-010,2025-04-12,11:34:41,2025-04-12 11:34:41,DINE_IN,CANCELLED,DEBIT_CARD,170.48,0.0,14.06,0.0,0.0,184.54,,20
ORD-001498,CUST-25055,LOC-011,2025-07-07,21:06:11,2025-07-07 21:06:11,DINE_IN,REFUNDED,MOBILE_PAY,501.93,20.0,39.76,0.0,0.0,521.69,PROMO-004,25
ORD-001502,CUST-04607,LOC-012,2025-07-12,17:46:00,2025-07-12 17:46:00,DINE_IN,CANCELLED,DEBIT_CARD,128.96,0.0,10.64,0.0,0.0,139.6,,36
ORD-001512,CUST-17859,LOC-010,2025-10-03,17:56:31,2025-10-03 17:56:31,DINE_IN,CANCELLED,DEBIT_CARD,144.46,10.0,11.09,0.0,0.0,145.55,PROMO-007,26
ORD-001514,CUST-26580,LOC-015,2025-01-10,12:53:16,2025-01-10 12:53:16,DINE_IN,CANCELLED,DEBIT_CARD,185.46,0.0,15.3,0.0,0.0,200.76,,5
ORD-001515,CUST-18208,LOC-001,2025-03-30,19:53:38,2025-03-30 19:53:38,DINE_IN,REFUNDED,CREDIT_CARD,109.24,20.0,7.36,0.0,0.0,96.6,PROMO-010,9
ORD-001517,CUST-38225,LOC-013,2025-09-05,19:36:36,2025-09-05 19:36:36,TAKEOUT,CANCELLED,CASH,196.94,8.0,15.59,0.0,0.0,204.53,PROMO-005,0
ORD-001526,CUST-08917,LOC-008,2025-04-24,14:24:27,2025-04-24 14:24:27,DELIVERY,CANCELLED,DEBIT_CARD,130.45,0.0,10.76,0.0,4.99,146.2,,0
ORD-001534,CUST-11434,LOC-002,2025-05-01,21:17:09,2025-05-01 21:17:09,DINE_IN,CANCELLED,DEBIT_CARD,359.22,0.0,29.64,0.0,0.0,388.86,,4
ORD-001545,CUST-29323,LOC-017,2025-12-20,18:13:22,2025-12-20 18:13:22,DELIVERY,REFUNDED,MOBILE_PAY,115.49,0.0,9.53,0.0,4.99,130.01,,0
ORD-001581,CUST-32507,LOC-015,2025-04-14,19:29:52,2025-04-14 19:29:52,DINE_IN,CANCELLED,CREDIT_CARD,165.47,0.0,13.65,0.0,0.0,179.12,,9
ORD-001585,CUST-29227,LOC-018,2025-12-28,18:49:09,2025-12-28 18:49:09,TAKEOUT,CANCELLED,DEBIT_CARD,184.46,0.0,15.22,0.0,0.0,199.68,,0
ORD-001596,CUST-48456,LOC-009,2025-08-13,19:50:22,2025-08-13 19:50:22,TAKEOUT,CANCELLED,DEBIT_CARD,181.99,0.0,15.01,0.0,0.0,197.0,,0
ORD-001613,CUST-48481,LOC-005,2025-07-29,20:38:53,2025-07-29 20:38:53,DRIVE_THRU,CANCELLED,CASH,144.23,15.0,10.66,0.0,0.0,139.89,PROMO-012,0
ORD-001617,CUST-49503,LOC-002,2025-12-29,11:58:13,2025-12-29 11:58:13,DINE_IN,CANCELLED,DEBIT_CARD,206.48,0.0,17.03,0.0,0.0,223.51,,13
ORD-001634,CUST-37904,LOC-012,2025-11-02,12:54:08,2025-11-02 12:54:08,TAKEOUT,CANCELLED,MOBILE_PAY,178.21,0.0,14.7,0.0,0.0,192.91,,0
ORD-001645,CUST-33294,LOC-015,2025-02-14,15:26:50,2025-02-14 15:26:50,DELIVERY,CANCELLED,DEBIT_CARD,500.48,0.0,41.29,0.0,4.99,546.76,,0
ORD-001648,CUST-22691,LOC-019,2025-11-11,08:56:08,2025-11-11 08:56:08,TAKEOUT,CANCELLED,CASH,112.21,0.0,9.26,0.0,0.0,121.47,,0
ORD-001667,CUST-32237,LOC-015,2025-04-05,09:01:49,2025-04-05 09:01:49,DINE_IN,REFUNDED,GIFT_CARD,384.44,0.0,31.72,0.0,0.0,416.16,,18
ORD-001669,CUST-03568,LOC-009,2025-02-27,15:07:14,2025-02-27 15:07:14,DELIVERY,CANCELLED,CASH,277.99,25.0,20.87,0.0,4.99,278.85,PROMO-003,0
ORD-001683,CUST-36483,LOC-014,2025-09-02,11:58:56,2025-09-02 11:58:56,DINE_IN,REFUNDED,CREDIT_CARD,321.17,25.0,24.43,0.0,0.0,320.6,PROMO-003,31
ORD-001702,CUST-14232,LOC-011,2025-06-27,16:10:08,2025-06-27 16:10:08,DRIVE_THRU,REFUNDED,CREDIT_CARD,58.44,0.0,4.82,0.0,0.0,63.26,,0
ORD-001742,CUST-34146,LOC-012,2025-10-10,19:48:59,2025-10-10 19:48:59,DELIVERY,CANCELLED,MOBILE_PAY,298.99,12.0,23.68,0.0,4.99,315.66,PROMO-008,0
ORD-001743,CUST-40284,LOC-012,2025-10-24,16:53:49,2025-10-24 16:53:49,DRIVE_THRU,REFUNDED,CASH,353.73,0.0,29.18,0.0,0.0,382.91,,0
ORD-001746,CUST-27291,LOC-016,2025-07-13,12:57:59,2025-07-13 12:57:59,TAKEOUT,CANCELLED,CREDIT_CARD,206.47,0.0,17.03,0.0,0.0,223.5,,0
ORD-001755,CUST-10270,LOC-002,2025-12-25,12:25:50,2025-12-25 12:25:50,DINE_IN,CANCELLED,CREDIT_CARD,108.49,12.0,7.96,0.0,0.0,104.45,PROMO-008,3
ORD-001760,CUST-21227,LOC-017,2025-08-03,11:19:40,2025-08-03 11:19:40,TAKEOUT,CANCELLED,CASH,223.49,10.0,17.61,0.0,0.0,231.1,PROMO-007,0
ORD-001771,CUST-31775,LOC-003,2025-07-05,12:46:52,2025-07-05 12:46:52,DELIVERY,CANCELLED,CREDIT_CARD,308.19,15.0,24.19,0.0,4.99,322.37,PROMO-002,0
